damagearea,endday,endmonth,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.06,20,04,2019,담뱃불실화,산75-3,기산,평택,안중,경기,20,토요일,04,13:33:00,2019
0.01,18,05,2019,기타,산127-1,신화,가평,북,경기,18,토요일,05,22:15:00,2019
0.05,15,05,2019,입산자실화,산6-1,대반,아산,배방,충남,15,수요일,05,01:55:00,2019
0.08,12,05,2019,쓰레기소각,산80-3,오남,파주,법원,경기,12,일요일,05,20:03:00,2019
0.2,11,05,2019,입산자실화,산224,용담,가평,상,경기,11,토요일,05,15:50:00,2019
0.1,11,05,2019,입산자실화,산32,문거,영주,봉현,경북,10,금요일,05,23:55:00,2019
0.1,06,05,2019,입산자실화,산187-1,궁항,원주,소초,강원,06,월요일,05,17:50:00,2019
0.02,05,05,2019,입산자실화,산23,백석,사상,괘법,부산,05,일요일,05,18:20:00,2019
0.2,02,05,2019,입산자실화,287-5,세량,춘천,남산,강원,02,목요일,05,14:21:00,2019
0.26,22,04,2019,쓰레기소각,산424,대부복,화천,사내,강원,22,월요일,04,12:19:00,2019
0.01,08,05,2019,기타,산66-1,후,가평,상,경기,08,수요일,05,18:55:00,2019
0.02,09,05,2019,입산자실화,산19-84,문봉,영양,수비,경북,09,목요일,05,19:11:00,2019
0.01,07,05,2019,기타,600,하신,가평,상,경기,07,화요일,05,16:33:00,2019
0.01,11,05,2019,기타,산128-48,가양,중,운북,인천,11,토요일,05,11:31:00,2019
0.01,11,05,2019,입산자실화,산46-1,설계,상주,모동,경북,11,토요일,05,13:08:00,2019
0.05,12,05,2019,기타,산44-3,갈운,유성,대,대전,12,일요일,05,09:21:00,2019
0.3,21,04,2019,입산자실화,산214,소치,양평,단월,경기,21,일요일,04,10:57:00,2019
0.01,23,04,2019,기타,산8,대자,밀양,삼랑진,경남,23,화요일,04,10:55:00,2019
1.9,07,05,2019,기타,산53,삼거,홍천,서석,강원,07,화요일,05,15:40:00,2019
0.01,04,05,2019,입산자실화,산89-1(임),화암,광주,초월,경기,04,토요일,05,14:10:00,2019
0.2,06,05,2019,입산자실화,산4-17,강교,서천,서,충남,06,월요일,05,13:18:00,2019
0.1,20,04,2019,쓰레기소각,산166,송천,무주,적상,전북,20,토요일,04,15:30:00,2019
0.5,20,04,2019,기타,산118,능내,단양,가곡,충북,20,토요일,04,17:07:00,2019
0.01,22,04,2019,입산자실화,산19-1,사천,괴산,청천,충북,22,월요일,04,15:02:00,2019
0.01,23,04,2019,기타,산11,동원,문경,산양,경북,23,화요일,04,08:53:00,2019
0.05,03,05,2019,입산자실화,산1-1,하대원,춘천,석사,강원,03,금요일,05,14:44:00,2019
0.05,05,05,2019,입산자실화,산1-1,삼송,춘천,석사,강원,05,일요일,05,03:22:00,2019
0.02,06,05,2019,입산자실화,산317-1,소로,홍천,화촌,강원,06,월요일,05,14:08:00,2019
0.09,08,05,2019,입산자실화,산60,갑천,화성,목,경기,08,수요일,05,04:59:00,2019
0.2,12,05,2019,기타,산21-1,녹천,청주,낭성,충북,12,일요일,05,16:32:00,2019
0.28,11,05,2019,입산자실화,산260,평사,홍천,서,강원,11,토요일,05,17:50:00,2019
0.1,11,05,2019,입산자실화,산82,고은,정선,신동,강원,11,토요일,05,14:36:00,2019
0.09,11,05,2019,입산자실화,118-16,시산,화성,목,경기,11,토요일,05,05:05:00,2019
0.06,10,05,2019,입산자실화,430-2(임),덕은,화성,남양,경기,10,금요일,05,10:50:00,2019
0.2,09,05,2019,기타,산39,전동,청주,미원,충북,09,목요일,05,03:55:00,2019
0.03,08,05,2019,입산자실화,산82-1,제내,동,동부,울산,08,수요일,05,11:28:00,2019
0.09,07,05,2019,기타,산7-1,성당,동두천,상패,경기,07,화요일,05,10:06:00,2019
0.01,06,05,2019,입산자실화,산72,창원,군산,임피,전북,06,월요일,05,14:10:00,2019
0.03,06,05,2019,입산자실화,산6,산수,서산,해미,충남,06,월요일,05,10:19:00,2019
0.15,05,05,2019,입산자실화,산222,정양,횡성,둔내,강원,05,일요일,05,11:40:00,2019
0.02,02,05,2019,주택화재비화,산21,진목,횡성,성원,강원,02,목요일,05,16:28:00,2019
0.01,23,04,2019,기타,647,영전,광주,남한산성,경기,23,화요일,04,14:15:00,2019
0.04,22,04,2019,기타,산25,교동,강동,길,서울,22,월요일,04,13:45:00,2019
2.53,22,04,2019,입산자실화,산127,달신,울진,매화,경북,21,일요일,04,11:31:00,2019
0.1,12,05,2019,기타,산125,도심,김해,주촌,경남,12,일요일,05,21:16:00,2019
0.15,14,05,2019,주택화재비화,산24,아사,양평,용문,경기,14,화요일,05,09:04:00,2019
0.03,10,05,2019,입산자실화,산144-1,고천,중,다운,울산,10,금요일,05,10:21:00,2019
2,11,05,2019,기타,산77,냉정,동두천,탑동,경기,11,토요일,05,14:24:00,2019
0.01,12,05,2019,쓰레기소각,산35-13,어석,영암,군서,전남,12,일요일,05,13:21:00,2019
0.01,14,05,2019,입산자실화,산22-1,율,포항,송라,경북,14,화요일,05,08:30:00,2019
0.03,18,05,2019,입산자실화,463-10,용암,안동,북후,경북,17,금요일,05,23:14:00,2019
0.1,12,05,2019,기타,산127,이곡,정선,신동,강원,12,일요일,05,11:59:00,2019
0.01,13,05,2019,기타,산28-1,성산,평택,현덕,경기,13,월요일,05,15:59:00,2019
0.3,13,05,2019,입산자실화,산12,문래,상주,외서,경북,13,월요일,05,20:40:00,2019
0.02,16,05,2019,기타,산1,두산,평창,대관령,강원,16,목요일,05,15:55:00,2019
0.01,17,05,2019,입산자실화,산254-4,오산,중,성안,울산,17,금요일,05,14:01:00,2019
0.01,19,05,2019,입산자실화,산192,대산,강릉,강동,강원,19,일요일,05,14:20:00,2019
0.04,18,05,2019,기타,1353,검산,수원,권선,경기,18,토요일,05,14:38:00,2019
0.01,15,05,2019,기타,산67-25,석화,남양주,금곡,경기,15,수요일,05,08:55:00,2019
0.05,06,05,2019,입산자실화,산40-1,석정,장흥,안양,전남,06,월요일,05,13:55:00,2019
0.01,21,04,2019,입산자실화,산8-1,녹도,아산,영인,충남,21,일요일,04,19:15:00,2019
0.02,13,05,2019,기타,251-7(임),도평,평택,안중,경기,13,월요일,05,13:40:00,2019
0.01,12,05,2019,입산자실화,산50,기룡,남양주,오남,경기,12,일요일,05,20:00:00,2019
0.01,12,05,2019,입산자실화,산114-2,교항,해운대,좌,부산,12,일요일,05,03:18:00,2019
0.02,11,05,2019,입산자실화,산38-7,사천,양평,양서,경기,11,토요일,05,15:35:00,2019
0.01,11,05,2019,입산자실화,산72,월흥,청송,안덕,경북,11,토요일,05,09:35:00,2019
0.3,10,05,2019,입산자실화,산39-1,유평,진안,부귀,전북,10,금요일,05,16:33:00,2019
0.01,09,05,2019,기타,산28-3,월,파주,파주,경기,09,목요일,05,12:09:00,2019
0.2,16,05,2019,기타,산311,온천,화순,화순,전남,16,목요일,05,13:56:00,2019
0.1,18,05,2019,입산자실화,산102-4,우계,안산,단원,경기,18,토요일,05,15:31:00,2019
0.5,22,05,2019,기타,산2,금암,여주,산북,경기,22,수요일,05,14:39:00,2019
0.01,08,05,2019,기타,산48-4,화일,고양,일산동,경기,08,수요일,05,12:12:00,2019
0.03,20,04,2019,기타,산10-4,봉두,공주,반포,충남,20,토요일,04,14:19:00,2019
1,07,05,2019,기타,산156,용동,포천,창수,경기,07,화요일,05,11:59:00,2019
0.5,06,05,2019,쓰레기소각,산4-1,소계,영동,영동,충북,06,월요일,05,14:37:00,2019
0.15,06,05,2019,쓰레기소각,산155,우동,양평,청운,경기,06,월요일,05,11:38:00,2019
5.2,05,05,2019,기타,산21,무곡,인제,남,강원,05,일요일,05,14:25:00,2019
0.5,03,05,2019,기타,산6-2,추곡,고양,덕양,경기,03,금요일,05,12:04:00,2019
0.01,02,05,2019,기타,139(임),회령,연천,군남,경기,02,목요일,05,11:58:00,2019
0.02,22,04,2019,기타,산68-5,효자4,시흥,논곡,경기,22,월요일,04,14:11:00,2019
0.03,14,05,2019,입산자실화,산97,장대,북,천곡,울산,14,화요일,05,15:02:00,2019
0.2,04,06,2019,입산자실화,산408,황계,정선,화암,강원,04,화요일,06,14:14:00,2019
0.76,06,06,2019,기타,산124,산법,경주,안강,경북,06,목요일,06,12:15:00,2019
0.1,04,07,2019,쓰레기소각,산10-1,죽곡,남양주,조안,경기,04,목요일,07,13:32:00,2019
0.1,03,06,2019,기타,산66-3,박곡,남양주,조안,경기,03,월요일,06,12:49:00,2019
4.7,27,05,2019,기타,산82-2,구산,안동,녹전,경북,26,일요일,05,17:46:00,2019
0.2,25,05,2019,입산자실화,산24,가배,영주,단산,경북,25,토요일,05,16:45:00,2019
0.03,08,07,2019,기타,산39-9,하석,성남,중원,경기,08,월요일,07,13:11:00,2019
0.05,06,07,2019,입산자실화,산169-1,양곡,서산,해미,충남,06,토요일,07,15:58:00,2019
0.1,23,05,2019,쓰레기소각,산130,운학,봉화,춘양,경북,23,목요일,05,10:05:00,2019
1,23,05,2019,입산자실화,산113,화산,동,진인,대구,23,목요일,05,15:59:00,2019
0.07,07,07,2019,주택화재비화,산352,검산,횡성,청일,강원,07,일요일,07,16:04:00,2019
0.18,06,07,2019,주택화재비화,산144-1,미평,공주,유구,충남,06,토요일,07,15:21:00,2019
0.01,12,06,2019,입산자실화,산10,병암,경산,진량,경북,12,수요일,06,15:23:00,2019
0.04,06,06,2019,기타,199-2,화산,강북,우이,서울,06,목요일,06,10:11:00,2019
0.03,04,06,2019,주택화재비화,산58-1,정평,안성,일죽,경기,04,화요일,06,10:40:00,2019
0.03,02,06,2019,입산자실화,산73-1,하사,예산,대술,충남,02,일요일,06,18:00:00,2019
0.05,24,05,2019,기타,226-136(임),동성,파주,월롱,경기,24,금요일,05,00:22:00,2019
1.07,31,05,2019,쓰레기소각,산23,주곡,경주,감포,경북,31,금요일,05,02:50:00,2019
0.18,05,06,2019,입산자실화,산20-1,외산,경주,외동,경북,05,수요일,06,17:00:00,2019
0.1,06,07,2019,입산자실화,산17,원,익산,성당,전북,06,토요일,07,14:45:00,2019
0.6,09,07,2019,기타,산48,가오작,영월,남,강원,09,화요일,07,18:39:00,2019
0.03,26,05,2019,기타,산6,녹전,서산,해미,충남,26,일요일,05,12:41:00,2019
0.1,24,05,2019,입산자실화,산260,계산,영월,영월,강원,24,금요일,05,12:59:00,2019
0.2,09,07,2019,기타,산260,예회,포천,내촌,경기,09,화요일,07,14:17:00,2019
0.03,08,07,2019,기타,산3-3,부곡,하남,초이,경기,08,월요일,07,17:07:00,2019
0.01,06,07,2019,기타,산1-4임,독정,금남,성덕,세종,06,토요일,07,11:45:00,2019
0.03,05,07,2019,입산자실화,산10,발산,태안,소원,충남,05,금요일,07,14:14:00,2019
0.02,05,06,2019,기타,산46-1,중,울주,삼남,울산,05,수요일,06,15:53:00,2019
0.5,05,06,2019,기타,산20,장가,군위,우보,경북,05,수요일,06,12:10:00,2019
0.3,26,05,2019,입산자실화,산169,냉수,정읍,쌍암,전북,25,토요일,05,23:51:00,2019
0.01,03,06,2019,주택화재비화,산44-1,당동,봉화,춘양,경북,03,월요일,06,19:21:00,2019
0.03,06,06,2019,쓰레기소각,산59-1,유곡,경산,진량,경북,06,목요일,06,13:32:00,2019
0.02,07,07,2019,기타,산394-5,조양,강화,내가,인천,07,일요일,07,15:50:00,2019
0.1,31,05,2019,기타,251-31,지정,강화,선원,인천,30,목요일,05,23:54:00,2019
0.01,26,05,2019,기타,산87,하잠,이천,장호원,경기,26,일요일,05,13:22:00,2019
0.01,04,06,2019,담뱃불실화,산22,청정,성남,분당,경기,04,화요일,06,12:34:00,2019
0.09,25,06,2019,입산자실화,산27-90,각산,화성,영천,경기,25,화요일,06,19:53:00,2019
0.01,09,07,2019,담뱃불실화,산20-1,어신,원주,귀래,강원,09,화요일,07,13:49:00,2019
0.25,06,07,2019,입산자실화,산216-5,옥천,태안,원북,충남,06,토요일,07,10:22:00,2019
0.1,08,07,2019,기타,산90-2,인량,원주,신림,강원,08,월요일,07,09:38:00,2019
0.1,23,05,2019,입산자실화,산250,귀산,정선,임계,강원,23,목요일,05,12:37:00,2019
0.01,30,05,2019,입산자실화,산32,오향,영주,봉현,경북,30,목요일,05,18:45:00,2019
1.2,06,06,2019,입산자실화,산174,가곡,무주,무주,전북,05,수요일,06,14:41:00,2019
0.02,11,08,2019,주택화재비화,산122-1,고목,공주,정산,충남,11,일요일,08,12:00:00,2019
0.08,26,08,2019,입산자실화,산102,입석,홍천,서석,강원,26,월요일,08,12:10:00,2019
0.22,23,08,2019,기타,산7-1,우암,횡성,서원,강원,23,금요일,08,12:31:00,2019
0.01,26,08,2019,기타,산120,단광,평택,포승,경기,26,월요일,08,16:22:00,2019
0.02,19,09,2019,쓰레기소각,6-4,방광,보령,오천,충남,19,목요일,09,10:38:00,2019
0.16,30,09,2019,입산자실화,산267,금월,포천,이동,경기,29,일요일,09,17:42:00,2019
0.02,03,01,2018,기타,산43-1(임),엄소,강서,화곡,서울,02,화요일,01,22:12:00,2018
50,02,01,2018,기타,산145,월곡,기장,장안,부산,01,월요일,01,21:46:00,2018
0.01,02,01,2018,입산자실화,산128-1,야사,원주,소초,강원,02,화요일,01,20:40:00,2018
0.1,06,01,2018,입산자실화,산31-3,소토,사하,감천,부산,06,토요일,01,03:06:00,2018
0.04,06,01,2018,기타,산18,서산,무안,몽탄,전남,06,토요일,01,15:05:00,2018
0.02,06,01,2018,주택화재비화,산148,읍내,고성,하이,경남,06,토요일,01,15:50:00,2018
0.06,08,01,2018,기타,134-4(임),남풍,서,대곡,인천,08,월요일,01,13:46:00,2018
0.01,06,01,2018,입산자실화,산4-1,태백,산청,삼장,경남,06,토요일,01,05:27:00,2018
0.02,10,01,2018,주택화재비화,산11,직,양양,양양,강원,10,수요일,01,21:38:00,2018
0.2,03,01,2018,입산자실화,산37-1,심곡,공주,반포,충남,03,수요일,01,12:25:00,2018
0.1,03,01,2018,담뱃불실화,산40-2,황조,예천,예천,경북,03,수요일,01,14:15:00,2018
0.1,14,01,2018,쓰레기소각,산57-1,옥림,칠곡,동명,경북,14,일요일,01,12:30:00,2018
1.2,15,01,2018,주택화재비화,산207외14필,하마읍,양양,양양,강원,14,일요일,01,19:53:00,2018
0.04,16,01,2018,기타,176-120,직동,광진,중곡,서울,16,화요일,01,00:20:00,2018
0.03,25,01,2018,기타,산24-1,호산,여수,소라,전남,25,목요일,01,11:47:00,2018
0.05,25,01,2018,입산자실화,산16,앙진,해남,옥천,전남,25,목요일,01,15:25:00,2018
0.01,25,01,2018,입산자실화,산27-3,신촌,창원,의창,경남,25,목요일,01,14:58:00,2018
0.01,26,01,2018,주택화재비화,산47,대감,통영,광도,경남,26,금요일,01,13:20:00,2018
3,28,01,2018,쓰레기소각,산77-1(임),운북,시흥,조남,경기,28,일요일,01,15:33:00,2018
0.02,27,01,2018,입산자실화,산136,오촌,합천,대양,경남,27,토요일,01,13:40:00,2018
1,28,01,2018,입산자실화,산292,막현,창원,진북,경남,28,일요일,01,13:51:00,2018
0.15,26,01,2018,주택화재비화,산761-3,효정,보성,회천,전남,26,금요일,01,13:45:00,2018
0.01,27,01,2018,기타,산169,신도,강서,방화,서울,27,토요일,01,17:12:00,2018
0.03,28,01,2018,입산자실화,산30-1,천평,남동,서창,인천,28,일요일,01,12:16:00,2018
0.2,30,01,2018,쓰레기소각,산318-1,유동,전주,완산,전북,30,화요일,01,14:40:00,2018
0.02,29,01,2018,기타,산29,이송천,의성,봉양,경북,29,월요일,01,16:50:00,2018
0.02,30,01,2018,기타,산95,보물,합천,용주,경남,30,화요일,01,12:51:00,2018
1,30,01,2018,담뱃불실화,산16,보전,영주,풍기,경북,30,화요일,01,14:00:00,2018
0.2,01,02,2018,주택화재비화,산106,노림,영천,화남,경북,01,목요일,02,06:12:00,2018
0.05,31,01,2018,기타,산39,덕우,달성,다사,대구,31,수요일,01,17:05:00,2018
0.09,03,02,2018,기타,산21,개단,문경,호계,경북,03,토요일,02,13:22:00,2018
0.01,04,02,2018,입산자실화,산58-2,용연,거제,동부,경남,04,일요일,02,12:31:00,2018
0.1,03,02,2018,입산자실화,산20-1,노장,청주,현도,충북,03,토요일,02,16:46:00,2018
0.01,03,02,2018,담뱃불실화,산47-11,근계,창원,성산,경남,03,토요일,02,12:45:00,2018
0.03,04,02,2018,입산자실화,산20,평양,충주,직,충북,04,일요일,02,10:47:00,2018
0.15,05,02,2018,기타,190-5,천전,용인,처인,경기,04,일요일,02,23:13:00,2018
0.5,04,02,2018,담뱃불실화,산213,운치,울주,서생,울산,04,일요일,02,13:11:00,2018
0.02,01,02,2018,기타,산18,손목,강남,세곡,서울,01,목요일,02,11:56:00,2018
0.02,01,02,2018,입산자실화,산102,어치,홍천,서석,강원,01,목요일,02,13:40:00,2018
0.03,01,02,2018,입산자실화,산17-1,정족,김천,구성,경북,01,목요일,02,14:35:00,2018
0.1,02,02,2018,입산자실화,763-1,능암,음성,생극,충북,02,금요일,02,12:26:00,2018
0.04,06,02,2018,기타,산15-18,외사,하남,하산곡,경기,06,화요일,02,14:35:00,2018
0.01,05,02,2018,입산자실화,산16,마일,화성,우정,경기,05,월요일,02,12:59:00,2018
0.01,05,02,2018,기타,산1-1,덕산,영도,신선,부산,05,월요일,02,19:15:00,2018
0.05,06,02,2018,주택화재비화,산119,노양,진주,집현,경남,06,화요일,02,08:27:00,2018
0.01,05,02,2018,주택화재비화,산42,절산,포항,죽장,경북,05,월요일,02,15:45:00,2018
0.02,06,02,2018,쓰레기소각,257-4,북양,홍성,갈산,충남,06,화요일,02,13:35:00,2018
0.2,06,02,2018,기타,산122,대포,영양,일월,경북,06,화요일,02,13:40:00,2018
0.01,06,02,2018,담뱃불실화,산44,비,창원,북,경남,06,화요일,02,14:26:00,2018
1.2,07,02,2018,입산자실화,산45,내,양산,원동,경남,07,수요일,02,03:37:00,2018
0.2,08,02,2018,주택화재비화,산165-1,성덕,동,화정,울산,08,목요일,02,17:47:00,2018
0.06,08,02,2018,입산자실화,산1,칠성,양구,남,강원,08,목요일,02,15:00:00,2018
0.2,11,02,2018,주택화재비화,산227-1외1,심초,영월,중동,강원,11,일요일,02,13:25:00,2018
0.01,11,02,2018,기타,산67-17,두산,진천,문백,충북,11,일요일,02,16:12:00,2018
0.02,11,02,2018,기타,산83,금승,고흥,두원,전남,11,일요일,02,13:43:00,2018
0.06,11,02,2018,입산자실화,산6-1,신기,양주,장흥,경기,11,일요일,02,13:25:00,2018
0.2,10,02,2018,주택화재비화,"산11,산12",서변,화성,장안,경기,10,토요일,02,18:42:00,2018
0.03,10,02,2018,기타,산16,작장,금남,금남,세종,10,토요일,02,13:45:00,2018
0.4,10,02,2018,기타,산93,두포,홍성,서부,충남,10,토요일,02,12:40:00,2018
0.01,10,02,2018,입산자실화,산169-1,마지,창녕,장마,경남,10,토요일,02,00:29:00,2018
0.06,09,02,2018,기타,산16,신율,포항,신광,경북,09,금요일,02,19:38:00,2018
0.01,09,02,2018,기타,산6-1,내평,단양,대강,충북,09,금요일,02,16:05:00,2018
0.03,09,02,2018,쓰레기소각,산122-3,관현,진주,대곡,경남,09,금요일,02,14:20:00,2018
0.01,09,02,2018,기타,산7-11,옹정,춘천,동산,강원,09,금요일,02,06:15:00,2018
0.02,10,02,2018,입산자실화,산113-1,송학,홍성,구항,충남,10,토요일,02,16:04:00,2018
0.02,12,02,2018,기타,산117,광암,울주,삼동,울산,12,월요일,02,09:15:00,2018
1,11,02,2018,주택화재비화,산34,하대,영천,고경,경북,11,일요일,02,14:30:00,2018
0.5,11,02,2018,쓰레기소각,산11,월촌,칠곡,기산,경북,11,일요일,02,14:54:00,2018
1.5,11,02,2018,입산자실화,산316,검암,고성,회화,경남,10,토요일,02,23:47:00,2018
0.01,12,02,2018,입산자실화,산358-4,달전,창녕,창녕,경남,12,월요일,02,03:12:00,2018
13,10,02,2018,기타,산28-1,운서,영덕,창수,경북,10,토요일,02,07:20:00,2018
